L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
0,157,11,398,421,18,47,26,104,89,0,38,272,106,58,49,22,58,16,24,87,0,69,425,25,35,0,8,21,343,44,19,22,7,8,19,70,9,290,29,110,0
