L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42
0,61,36,405,401,11,9,5,22,6,147,9,27,32,4,21,2,33,11,0,97,0,105,401,9,5,0,12,8,296,8,8,2,6,10,7,28,3,217,47,47,0
0,61,36,405,392,11,9,10,22,8,142,9,39,30,4,21,16,43,11,0,100,0,106,413,9,5,0,14,9,299,8,8,2,6,6,1,30,4,217,0,47,0
0,64,9,406,402,5,7,12,12,12,146,2,19,31,7,24,15,25,11,0,94,0,109,417,9,5,0,3,12,293,3,3,3,6,7,3,26,2,222,0,49,0
0,66,9,409,410,5,12,14,23,13,139,2,32,33,7,25,4,18,12,0,97,0,116,417,12,5,0,7,12,298,5,6,3,6,7,5,26,4,225,0,49,0
0,66,17,393,405,5,12,12,30,13,161,2,36,33,7,25,16,28,9,0,103,0,122,384,3,8,0,7,6,295,5,14,1,0,6,5,28,6,73,1,24,0
0,72,17,393,406,7,5,12,76,14,161,2,25,33,6,5,30,21,9,0,107,0,120,384,3,8,0,6,6,307,2,11,4,1,6,7,35,23,75,1,24,0
0,72,18,387,406,7,7,12,66,22,180,6,30,38,6,5,26,21,9,0,117,0,115,388,6,8,0,6,9,298,2,18,6,5,9,13,51,20,79,1,28,0
0,72,18,395,398,13,8,14,62,22,178,6,30,43,6,8,13,33,9,0,114,0,113,395,6,10,0,6,9,308,5,21,6,5,7,8,59,22,82,43,30,0
0,77,19,407,407,13,8,5,58,22,174,6,34,42,6,8,6,39,8,0,112,0,111,400,6,10,0,6,4,301,12,21,6,5,7,8,62,2,82,46,30,0
0,77,4,400,410,13,8,11,58,16,188,4,32,42,6,6,4,32,14,0,109,0,109,370,3,5,0,2,4,315,13,15,5,7,7,8,32,2,85,46,33,0
0,77,4,400,380,15,22,11,58,16,215,4,32,41,4,12,5,34,16,0,110,0,112,375,3,8,0,2,4,304,13,15,5,2,0,0,42,0,89,45,37,0
0,78,4,389,380,12,22,11,11,16,219,4,18,42,3,12,5,2,16,0,107,0,102,379,8,8,0,2,4,319,13,15,5,2,5,0,42,0,99,45,43,0
0,78,2,389,387,12,20,6,18,16,221,4,20,46,9,9,10,9,13,0,110,0,99,392,8,8,0,0,1,307,3,5,6,2,6,0,17,0,102,50,43,0
0,78,2,389,390,12,20,8,11,16,257,4,7,44,14,10,14,10,13,0,112,0,99,393,18,8,0,0,1,325,3,5,6,0,6,0,18,0,102,5,43,0
0,33,2,378,377,12,23,10,15,0,263,4,11,74,17,10,16,10,17,0,107,0,108,361,15,3,0,0,7,316,3,5,5,5,6,0,21,2,103,5,43,0
0,33,2,385,377,5,25,10,10,6,258,4,17,77,17,10,24,0,17,0,106,0,98,369,15,15,0,5,14,316,3,5,5,5,6,0,29,2,103,5,44,0
0,38,0,383,382,0,6,7,15,6,261,0,19,77,20,10,12,4,6,0,107,0,104,370,15,43,0,9,13,313,0,5,5,5,2,5,20,10,107,0,45,0
0,38,0,383,373,3,17,12,14,6,241,0,20,75,24,10,4,4,10,0,97,0,106,381,15,43,0,9,13,318,0,5,5,10,4,5,31,12,107,0,50,6
0,40,0,368,381,3,17,12,23,6,243,0,16,75,24,10,12,9,10,0,96,0,101,392,15,43,0,9,15,310,0,5,5,10,4,5,35,10,107,0,57,0
0,40,4,377,381,3,11,12,33,14,242,1,27,75,24,11,19,13,10,0,95,0,101,361,8,40,0,4,15,313,5,5,4,5,4,7,23,11,112,0,59,0
0,40,10,386,368,3,14,8,23,14,245,1,29,73,24,12,15,11,4,0,95,0,101,366,8,40,0,4,2,305,5,8,4,5,9,11,23,1,112,0,59,0
0,43,10,380,365,3,14,8,31,14,242,5,47,73,9,12,9,23,4,0,94,0,98,374,8,42,0,7,4,307,5,8,4,10,9,16,28,5,116,0,59,0
0,43,10,385,370,3,14,8,31,15,235,5,26,75,9,12,4,18,4,0,98,0,107,391,15,42,0,7,4,303,5,8,4,5,5,11,28,4,159,3,59,0
0,43,6,376,372,8,3,8,33,15,193,5,26,77,12,4,5,32,5,0,66,0,107,392,15,42,0,3,4,303,0,3,4,5,5,11,15,4,163,5,59,0
0,47,9,386,348,5,3,0,30,9,198,5,3,43,16,4,10,31,1,0,66,0,61,366,7,42,0,3,2,296,0,3,4,5,5,11,21,1,163,5,36,0
0,49,12,374,348,5,3,0,30,12,229,5,7,41,23,4,11,35,1,0,70,0,61,375,16,42,0,3,6,312,0,3,4,0,0,4,32,1,163,5,36,0
0,49,8,381,356,5,0,2,20,12,190,19,4,41,16,6,14,18,1,0,74,0,65,380,21,47,0,0,6,305,0,0,4,0,5,4,26,1,163,5,36,0
0,53,8,374,354,5,0,2,24,12,191,19,4,46,16,11,9,24,5,0,69,0,69,380,21,47,0,0,6,309,0,2,9,0,5,6,32,1,165,5,36,0
0,53,8,375,358,0,0,2,15,12,187,19,4,45,16,21,15,21,4,0,61,0,67,380,21,54,0,0,4,297,0,2,9,0,5,10,32,0,165,2,36,0
0,53,18,377,359,3,3,2,6,3,201,19,11,37,21,21,19,56,7,0,60,0,65,355,14,14,0,0,4,298,4,8,11,2,9,10,36,0,165,5,36,0
0,53,10,378,368,7,5,6,4,3,208,20,11,37,21,18,4,60,9,0,60,0,57,358,20,14,0,0,4,296,4,40,11,2,9,12,12,3,169,5,36,0
0,53,10,386,356,10,5,7,4,5,211,20,8,40,21,18,7,53,9,0,56,0,55,359,20,14,0,0,6,318,4,40,11,2,4,8,12,3,169,5,36,0
0,53,10,380,356,10,5,5,5,5,214,20,8,34,6,18,7,60,5,0,56,0,58,366,20,14,0,0,2,302,4,45,11,2,4,8,12,8,182,5,36,0
0,53,0,386,364,10,9,5,13,8,212,20,7,32,6,0,5,55,9,0,49,0,56,367,20,14,0,0,2,312,0,37,11,2,8,8,7,8,214,5,36,0
0,24,4,390,347,10,9,5,23,10,204,20,13,35,9,4,13,56,10,0,42,0,63,340,6,7,0,0,2,315,0,37,2,5,4,2,8,5,143,1,36,0
0,26,4,394,351,10,9,5,23,10,208,23,16,35,9,4,9,4,22,0,40,0,64,349,6,7,0,0,4,319,2,37,5,5,4,2,15,5,143,1,36,0
0,26,8,402,357,10,10,0,25,10,175,23,21,42,9,6,1,5,17,4,54,0,60,349,6,8,0,0,2,309,2,37,5,5,4,2,17,0,151,8,36,0
0,26,8,406,341,3,6,0,9,15,130,9,11,50,4,6,1,11,17,4,52,0,55,357,10,8,0,0,2,318,3,5,5,5,0,0,16,4,151,8,36,0
0,26,8,407,348,3,6,0,10,15,117,9,18,46,4,12,8,15,20,4,50,0,53,364,10,8,0,0,2,304,6,5,5,5,0,0,20,4,158,8,36,0
0,28,8,373,348,6,6,1,3,10,116,9,9,44,4,12,10,15,20,4,54,0,53,336,4,3,0,0,3,304,6,5,3,9,0,0,20,7,158,8,36,0
0,36,0,373,328,8,2,1,1,10,109,9,17,44,4,6,17,54,11,4,54,0,53,336,4,3,0,0,1,300,4,0,8,4,0,6,11,6,159,0,41,0
0,36,0,368,331,11,9,2,2,10,108,9,33,44,7,6,14,54,11,4,47,0,47,343,4,3,0,0,1,307,4,0,8,4,0,6,14,6,160,0,41,0
0,36,0,368,332,11,9,9,10,10,105,9,31,41,11,6,13,54,11,4,47,0,49,362,4,10,0,0,1,296,4,0,8,4,5,6,15,2,162,0,41,0
4,36,0,382,336,11,9,14,11,13,100,13,32,41,8,9,13,60,11,4,49,0,56,367,4,10,0,0,1,335,4,0,8,0,5,8,15,2,162,0,41,0
0,36,5,398,315,20,9,17,6,3,94,9,8,41,8,3,9,69,8,4,52,4,53,336,5,9,0,0,0,322,0,0,12,0,5,11,26,1,162,0,5,0
0,36,5,405,363,20,9,17,9,3,88,12,12,38,8,12,9,79,8,4,41,0,48,342,10,9,0,0,0,333,0,0,12,0,5,11,26,1,162,0,5,0
0,39,10,370,367,12,9,17,7,4,86,16,15,38,8,12,0,41,8,4,41,0,46,342,14,9,0,0,4,325,0,0,12,0,0,5,30,0,162,0,5,0
0,39,10,376,348,12,0,18,9,7,90,16,15,43,8,11,32,49,8,4,41,0,47,343,14,9,0,0,4,337,1,40,12,0,0,5,24,5,162,0,5,0
0,39,10,374,362,12,0,6,6,7,86,17,11,40,5,11,36,32,0,4,44,0,47,345,14,9,0,0,15,331,1,40,12,4,0,5,26,8,162,0,5,0
0,46,12,373,364,12,0,6,6,6,80,21,11,35,5,11,4,37,0,4,42,0,43,311,14,0,0,0,20,331,1,40,7,5,0,0,45,8,162,42,5,0
0,46,12,373,347,0,0,6,3,6,97,22,4,35,7,11,11,18,0,4,42,0,44,318,14,0,0,0,21,325,1,40,7,5,0,7,45,8,162,55,5,0
0,46,4,358,345,2,1,6,7,6,96,23,4,38,10,5,14,21,0,4,36,0,42,325,14,0,0,4,26,333,0,40,7,5,0,7,33,8,162,58,5,0
0,46,4,362,345,2,1,41,10,6,94,23,12,36,10,5,8,14,0,4,39,0,48,325,14,0,0,4,22,323,0,40,7,1,0,7,35,5,162,58,5,0
0,47,4,349,346,5,1,47,15,6,89,23,21,36,5,5,10,17,0,4,29,0,51,329,14,0,0,4,23,330,2,40,7,1,0,7,35,5,163,58,5,0
0,27,2,349,324,15,3,47,20,2,85,23,18,40,5,3,15,25,0,4,32,0,50,296,0,0,0,7,30,321,2,0,0,1,0,7,11,6,167,58,5,0
0,27,4,348,327,15,3,48,13,2,83,23,22,40,5,3,10,27,3,4,34,0,56,296,0,0,0,7,30,323,8,3,0,6,0,0,12,6,168,7,5,0
0,27,4,341,330,15,3,48,22,2,79,23,36,26,5,3,0,27,3,4,43,0,58,314,2,0,0,7,13,315,8,3,0,6,12,0,12,6,168,7,5,0
0,27,42,345,308,15,3,50,23,3,79,23,28,33,5,3,3,7,11,4,48,0,58,348,2,0,0,7,13,319,8,37,0,6,12,0,17,6,172,7,5,0
0,30,40,333,316,15,0,51,27,3,84,5,34,33,0,0,10,13,11,4,48,0,58,356,2,2,0,3,17,312,6,37,0,6,12,0,10,0,172,7,5,0
0,30,40,333,317,0,6,52,21,1,68,7,26,33,0,0,7,16,18,4,51,0,62,321,2,2,0,10,17,327,6,37,0,6,19,0,21,3,172,7,5,0
0,30,44,318,304,3,6,55,22,1,63,10,34,33,0,0,0,20,16,0,50,0,60,326,2,2,0,10,9,316,6,37,0,6,24,0,23,3,177,7,5,0
0,30,8,320,296,6,6,63,4,1,64,10,10,33,0,0,0,13,16,0,45,0,63,330,2,2,0,7,9,318,0,34,4,0,12,0,17,8,177,0,5,0
0,30,11,309,298,6,6,63,0,1,61,10,15,34,0,1,0,20,16,0,45,0,59,333,2,2,0,7,9,351,0,41,4,0,12,0,22,5,178,0,5,0
0,30,11,307,308,6,9,70,6,1,61,10,5,27,0,1,13,10,16,0,42,0,64,334,2,2,0,7,9,351,0,41,4,0,12,0,28,5,178,0,5,0
0,30,11,310,284,17,9,22,9,0,62,15,5,31,9,1,17,10,6,0,35,0,64,311,0,0,0,7,0,345,0,41,4,0,0,0,28,0,35,0,0,0
0,35,6,298,295,17,3,23,14,0,69,11,0,31,9,6,8,12,6,0,35,0,59,318,0,0,0,0,0,343,0,12,7,0,0,0,13,6,35,0,0,0
0,35,6,298,296,17,3,23,8,0,64,22,0,29,9,6,6,12,6,0,35,0,58,314,0,0,0,0,2,342,0,12,7,0,0,0,59,11,42,0,0,0
0,35,6,334,265,11,3,23,10,0,63,22,0,30,9,6,3,12,6,0,30,0,61,318,0,0,0,0,2,354,0,12,7,0,0,0,61,12,49,0,3,0
0,35,0,333,270,11,4,1,7,0,62,22,0,30,9,5,1,12,0,0,36,0,55,323,0,0,0,0,2,338,0,5,7,7,0,0,51,6,49,0,3,0
0,40,4,328,269,11,4,1,8,0,60,22,0,28,9,5,0,19,0,0,48,0,56,284,0,0,0,0,2,343,0,5,3,7,0,0,60,6,49,0,3,0
0,40,4,327,255,11,7,1,3,0,56,22,6,28,9,10,17,9,9,0,50,0,56,285,0,0,0,0,2,330,6,5,3,7,0,0,63,0,49,0,3,0
0,40,11,329,249,11,7,1,19,0,54,22,11,37,9,10,19,13,9,0,53,0,57,282,0,0,0,0,2,333,6,5,3,7,0,0,63,4,49,0,3,0
0,40,19,321,242,0,11,0,19,0,55,13,12,47,9,5,9,6,9,0,53,0,54,285,0,0,0,0,0,322,6,0,3,7,0,0,13,4,49,0,3,0
0,40,19,315,240,0,8,0,18,5,64,13,13,72,9,5,7,10,9,0,54,0,46,279,6,0,0,0,0,325,6,0,3,0,0,7,15,4,57,0,3,0
0,13,20,296,223,0,8,0,21,9,62,13,2,77,5,5,0,13,9,0,54,0,42,239,6,0,0,0,0,318,6,0,0,0,0,7,19,0,57,0,3,0
0,13,9,296,236,0,1,0,3,9,61,13,2,76,0,0,3,13,9,0,54,0,35,239,6,0,0,0,0,321,6,0,0,0,0,7,21,0,57,0,3,0
0,13,9,291,258,0,1,1,6,9,92,26,0,76,0,8,5,17,0,0,58,0,33,243,6,0,0,0,0,311,6,0,0,0,0,12,21,0,57,0,0,0
0,13,9,293,250,0,4,1,6,9,92,26,2,76,0,8,5,20,0,0,58,0,33,245,6,0,0,0,0,316,6,0,0,0,0,12,21,0,57,0,0,0
0,13,9,291,254,0,4,1,9,9,80,26,2,72,4,15,3,13,0,0,63,0,35,245,6,0,0,0,0,305,6,0,0,0,0,12,22,0,65,0,0,0
0,13,0,274,254,0,3,1,6,5,87,14,9,72,4,15,2,13,0,0,54,0,35,219,0,0,0,0,0,306,0,7,0,0,0,5,17,0,65,0,0,0
0,13,0,269,245,0,3,1,11,5,85,15,7,72,4,15,2,12,0,0,65,0,48,215,0,0,0,0,0,300,0,7,0,0,0,7,17,1,66,0,0,0
0,13,0,256,245,3,4,1,11,4,88,15,12,72,4,20,15,12,0,0,63,0,52,219,0,0,0,0,0,300,0,7,0,0,0,7,20,1,66,0,0,0
0,13,0,253,240,3,1,1,11,4,93,15,19,72,4,13,16,12,8,0,68,0,50,229,6,0,0,0,0,292,0,7,0,0,0,2,15,6,66,0,0,0
0,13,0,247,240,3,1,1,7,4,84,15,13,72,4,13,8,3,11,0,64,0,55,232,6,0,0,0,8,292,0,7,0,0,0,2,15,7,66,0,0,0
0,13,0,245,214,3,1,0,8,0,85,15,13,72,4,13,11,6,13,0,61,0,51,211,8,0,0,0,8,286,0,7,0,0,0,2,23,6,74,0,0,0
0,19,0,254,214,3,1,0,14,0,86,15,1,42,5,13,4,3,13,10,57,0,50,211,8,0,0,0,8,289,0,7,0,0,0,0,29,7,79,0,0,0
0,19,0,240,214,3,1,4,15,0,94,1,4,33,5,0,0,3,13,0,68,0,50,209,8,0,0,0,8,282,5,0,0,0,7,0,26,4,79,0,0,0
0,24,0,240,197,3,1,4,52,8,90,1,6,33,5,0,1,2,13,0,70,0,52,213,8,0,0,0,22,286,5,0,0,0,7,0,28,1,79,0,0,0
0,24,3,226,192,7,1,4,78,8,90,1,6,32,5,1,1,3,5,0,70,0,46,216,8,3,0,0,14,285,5,0,0,0,7,0,28,0,79,0,0,0
0,24,3,225,196,4,1,4,77,8,99,1,1,37,5,1,0,6,5,0,72,0,46,181,2,3,0,0,14,289,5,0,0,0,7,0,32,0,79,0,0,0
0,24,3,218,196,4,1,4,77,10,99,2,1,45,0,1,7,8,8,0,61,0,42,185,2,3,0,0,14,282,5,0,0,0,7,4,35,0,80,0,0,0
0,24,3,213,203,4,1,4,77,10,98,2,6,43,5,1,7,6,8,0,56,0,43,185,2,3,0,0,14,290,5,0,0,0,0,9,35,0,86,0,0,0
0,24,3,220,207,4,1,0,41,10,97,2,16,38,5,1,0,6,7,0,51,0,49,185,2,3,0,0,0,282,5,0,0,0,0,9,35,0,86,0,0,0
0,24,4,210,210,4,0,0,46,10,95,1,16,37,5,0,0,1,7,0,51,0,48,189,8,3,0,0,0,282,0,0,0,0,0,9,19,0,86,0,0,0
0,11,4,212,161,4,0,0,6,6,89,1,19,32,5,0,5,2,7,0,35,0,48,158,6,0,0,0,0,283,0,9,0,0,0,5,19,0,81,0,0,0
0,12,12,208,160,4,0,0,0,6,85,1,18,32,5,3,6,3,7,0,35,0,48,156,6,0,0,0,0,273,0,9,0,0,0,5,24,1,93,0,0,0
0,12,12,208,167,4,0,4,1,6,84,1,12,32,6,3,14,10,4,0,26,0,35,154,6,0,0,0,0,242,0,9,0,0,0,5,7,1,93,0,0,0
0,12,12,205,148,4,0,4,1,6,74,4,12,36,6,3,13,12,5,0,24,0,38,160,6,8,0,0,0,243,0,9,0,0,0,0,9,1,93,0,0,0
0,12,12,201,151,2,0,4,1,13,76,4,9,35,6,3,4,21,5,0,28,0,41,162,6,8,0,0,0,243,0,9,0,0,5,0,9,0,93,0,0,0
0,12,12,201,152,3,0,4,9,14,76,4,9,30,9,3,4,28,5,0,28,0,42,156,0,8,0,0,0,233,0,9,0,0,5,0,10,0,93,0,0,0
0,12,0,184,132,3,0,4,9,14,78,9,7,30,9,7,0,59,1,0,29,0,53,156,0,8,0,0,4,263,0,0,0,0,5,0,3,0,93,0,0,0
0,12,0,182,124,3,0,4,5,14,78,9,9,30,4,7,6,63,1,0,32,0,49,156,0,8,0,0,4,263,0,0,0,0,5,0,7,0,94,0,0,0
0,12,0,172,124,9,4,5,10,16,82,9,9,30,4,7,21,53,1,0,24,0,49,159,0,8,0,5,4,254,0,0,0,0,5,0,6,0,94,0,0,0
0,12,0,177,124,9,4,5,9,18,82,9,24,25,4,10,20,53,1,0,26,0,46,159,0,8,0,5,4,250,0,0,0,0,0,0,3,0,94,0,0,0
0,17,0,169,107,9,4,1,9,7,84,12,17,20,4,18,5,53,3,0,29,0,45,126,0,6,0,5,4,237,0,0,0,0,0,0,5,2,94,2,0,0
0,17,0,172,107,9,4,9,8,7,84,13,21,23,4,18,8,53,3,0,28,0,51,126,0,6,0,5,4,237,0,11,0,0,0,0,5,2,94,2,0,0
0,17,0,172,107,5,4,9,8,7,93,13,6,17,0,18,8,5,10,0,29,0,52,126,0,9,0,5,4,233,0,11,0,7,0,0,12,2,94,2,0,0
0,17,1,158,94,5,0,9,8,7,96,11,6,15,0,13,0,6,10,0,32,0,50,126,0,9,0,0,4,245,0,11,0,7,0,40,19,2,94,2,0,0
0,17,1,158,94,5,0,8,0,7,92,11,6,15,5,13,12,17,10,0,30,0,61,127,0,9,0,0,1,233,0,11,0,7,0,40,26,0,94,2,0,0
0,17,1,144,94,5,1,8,11,0,92,11,8,11,5,13,12,17,10,0,30,0,64,96,0,9,0,5,1,233,0,18,0,7,0,40,28,1,94,0,0,0
0,17,1,144,77,5,1,10,12,0,95,11,12,13,5,9,12,17,10,0,35,0,66,105,0,9,0,5,5,225,4,7,0,7,0,40,19,3,94,0,0,0
0,17,1,141,76,0,1,10,12,0,95,15,12,13,5,9,14,9,10,0,32,0,65,105,0,9,0,5,5,225,4,7,0,7,0,40,19,3,94,0,0,0
0,17,2,141,84,0,1,2,8,0,88,19,21,15,5,9,14,9,0,0,24,0,68,105,0,9,0,5,13,227,4,7,0,0,6,40,19,3,95,0,3,0
0,17,2,142,84,0,8,2,9,0,87,19,18,13,5,9,7,5,0,0,32,0,65,108,0,9,0,5,13,229,4,7,0,3,6,40,21,3,100,0,3,0
0,6,1,142,64,7,7,2,1,0,37,18,18,14,5,0,22,5,0,0,32,0,65,82,0,4,0,0,13,223,0,0,0,6,6,40,7,1,100,0,3,0
0,6,1,143,64,7,13,2,8,0,34,18,9,17,11,0,22,12,0,0,32,0,65,83,0,4,0,0,13,223,0,0,0,6,6,0,12,1,100,0,3,0
0,7,2,107,64,7,13,0,15,5,36,21,9,17,11,0,5,12,0,0,32,0,65,87,0,4,0,0,8,192,0,0,0,6,12,0,24,0,100,0,3,0
0,7,1,107,53,8,6,33,16,5,42,21,0,20,6,0,6,5,8,0,38,0,58,87,0,4,0,0,8,195,0,0,0,6,12,0,25,0,100,0,3,0
0,43,1,102,68,15,7,33,19,5,37,21,1,28,6,3,1,6,8,0,38,0,59,87,0,4,0,41,8,203,0,0,0,0,6,0,31,0,100,0,3,0
0,43,1,102,69,8,7,39,12,5,37,21,1,28,13,3,0,7,8,0,38,0,55,62,0,4,0,41,8,203,0,0,0,0,6,0,31,0,142,0,3,0
0,43,1,105,41,8,7,39,23,5,35,21,7,28,22,3,2,8,8,0,38,0,59,62,0,4,0,41,0,204,0,0,0,0,6,0,36,8,142,0,3,0
0,43,0,106,41,8,4,39,23,5,38,12,18,38,22,12,2,12,8,0,38,0,59,70,0,4,0,41,1,247,0,0,0,0,0,0,14,13,142,0,3,0
0,44,0,143,41,8,6,39,30,5,46,12,17,38,17,12,12,5,8,0,38,0,59,71,0,4,0,41,1,240,0,5,0,0,0,0,14,13,142,0,3,0
0,48,0,135,45,8,6,42,18,5,49,12,32,38,16,12,12,11,8,0,37,0,59,71,0,4,0,41,1,240,0,5,0,0,0,0,14,21,142,0,3,0
0,48,0,135,36,3,5,42,19,0,47,12,22,34,16,9,6,6,0,0,32,0,56,38,0,2,0,41,1,241,0,5,0,0,0,0,5,9,93,0,3,0
0,48,0,123,36,5,5,42,12,0,51,12,25,41,16,9,6,8,3,0,32,0,50,43,0,2,0,41,1,250,0,5,0,0,0,0,14,9,94,0,6,0
0,50,0,126,33,5,5,42,18,5,51,12,10,41,16,9,5,2,35,0,30,0,48,47,0,2,0,41,1,261,0,5,3,0,41,0,18,1,96,0,6,0
0,50,0,139,20,5,10,42,12,5,56,12,14,37,16,9,5,2,35,0,30,0,53,55,0,2,0,41,1,301,0,5,3,0,41,0,18,6,96,4,12,0
0,55,0,114,23,5,5,3,7,5,62,0,3,37,0,8,1,7,35,0,30,0,61,55,0,2,0,0,3,275,0,0,3,0,41,0,19,5,96,4,6,0
0,55,8,120,23,13,6,4,7,5,58,11,10,43,0,8,1,10,35,0,25,0,61,32,0,2,0,0,3,275,0,0,3,0,41,0,19,5,96,4,6,0
0,55,8,115,24,13,6,4,7,10,58,11,15,41,0,11,2,3,35,0,25,0,61,32,0,2,0,0,3,269,0,0,3,0,41,0,19,0,101,4,6,0
0,55,14,111,19,17,1,11,10,10,58,11,15,39,0,12,2,16,37,0,22,0,53,35,0,2,0,0,3,269,0,0,3,7,41,0,6,0,101,4,6,0
0,55,14,100,25,12,1,11,7,10,65,17,10,30,0,12,1,20,34,0,22,0,53,35,0,2,0,0,3,258,0,0,3,7,41,0,6,1,101,4,13,0
0,57,14,108,26,12,1,11,13,10,63,18,11,23,0,12,1,31,34,0,18,0,53,41,0,2,0,0,3,258,0,0,3,7,0,0,12,1,101,2,18,0
0,51,14,101,9,12,1,11,16,5,47,18,15,17,0,12,0,33,34,1,16,0,53,21,0,7,0,0,3,229,0,0,0,7,0,0,20,2,101,2,18,0
0,51,6,88,11,12,12,11,16,5,48,18,7,17,0,10,0,16,34,1,23,0,55,30,0,7,0,0,3,229,0,0,0,7,0,0,19,2,104,2,18,0
0,51,6,88,20,12,13,0,12,5,52,18,7,15,0,10,6,16,3,5,21,0,55,30,1,7,0,0,0,224,0,0,0,2,0,0,25,1,104,2,18,0
0,51,6,83,15,0,13,0,12,9,44,18,9,23,0,10,13,4,3,5,24,0,37,30,1,7,0,0,0,224,0,0,0,2,33,0,27,1,109,10,18,0
0,51,0,83,15,4,13,7,13,9,46,18,9,31,0,9,7,8,5,5,24,0,43,35,1,7,0,0,0,224,0,4,0,2,36,0,12,5,109,10,18,0
0,51,0,83,15,4,13,7,13,4,48,18,7,31,0,9,0,5,6,5,23,0,43,17,1,7,0,0,0,229,0,4,0,2,36,0,12,5,117,8,18,0
0,51,0,89,10,4,13,7,13,5,45,23,9,41,1,9,0,5,6,5,23,0,41,21,1,9,0,0,0,221,0,4,0,2,36,5,12,5,117,8,18,0
0,51,3,93,12,4,13,7,1,5,51,23,2,30,1,12,8,1,6,5,23,0,41,22,1,9,0,0,0,221,0,4,0,2,36,5,12,9,117,8,11,0
0,51,3,59,12,6,0,7,1,5,51,5,3,17,1,3,15,4,6,5,23,0,46,21,1,9,0,0,0,210,0,4,0,0,36,5,14,9,117,0,11,0
0,51,3,66,17,6,0,7,0,5,55,5,3,18,1,3,16,9,6,5,21,0,48,53,1,9,0,0,0,216,0,4,0,7,36,5,14,9,117,0,11,0
0,51,3,58,7,6,0,0,6,1,46,5,3,21,1,5,11,17,0,5,21,0,35,41,0,2,0,0,0,215,0,4,0,7,36,5,17,5,120,0,8,0
0,51,0,58,7,2,0,0,6,1,46,5,3,21,1,2,2,16,0,5,21,0,35,41,0,2,0,0,0,214,3,0,0,7,36,0,15,10,120,0,8,0
0,51,0,52,7,2,0,0,14,1,46,5,3,21,1,2,3,17,0,5,21,0,35,41,0,2,0,6,0,208,3,0,0,7,40,0,15,5,120,0,8,0
0,51,0,47,0,2,0,0,11,1,32,5,13,21,1,2,5,17,0,5,19,0,35,41,0,6,0,6,2,211,0,0,0,7,40,0,20,5,128,0,8,0
0,51,1,49,3,3,0,0,19,1,33,5,16,21,1,2,3,4,12,7,21,0,37,46,0,6,0,6,8,211,0,2,0,0,37,0,68,0,128,0,8,0
0,51,0,37,3,3,4,4,19,0,35,0,24,21,0,0,8,4,16,7,21,0,39,37,0,4,0,6,8,210,0,2,0,0,37,0,60,0,127,4,8,0
0,51,0,46,9,1,6,4,21,0,35,0,18,23,0,0,7,0,16,7,15,0,29,41,0,9,0,6,8,210,0,2,0,0,37,0,60,5,127,4,10,0
0,51,0,38,9,1,6,5,21,16,40,0,19,24,0,0,10,0,16,7,15,0,24,41,0,9,0,6,8,213,0,2,0,0,37,0,102,5,127,4,10,0
0,58,0,39,10,1,6,5,4,16,47,3,16,24,0,0,14,0,16,7,15,0,24,42,0,9,0,3,10,175,0,0,0,0,37,0,54,5,127,4,10,0
0,58,0,34,10,1,6,5,4,16,49,3,16,24,0,0,4,4,16,7,15,0,20,42,0,9,0,3,10,176,0,0,0,0,37,0,54,5,131,4,10,0
0,7,0,37,1,0,6,5,2,20,49,3,15,26,0,0,3,9,16,7,15,0,20,10,0,5,0,3,10,164,0,0,0,0,4,0,55,0,40,0,10,0
0,7,0,37,1,0,6,5,2,20,49,3,15,26,0,0,3,16,16,7,15,0,20,10,0,5,0,3,10,168,0,0,0,0,4,0,54,0,40,0,10,0
0,7,0,32,4,7,3,0,3,20,44,3,0,26,0,0,0,7,0,7,18,0,20,10,0,6,0,6,4,158,0,0,6,0,4,0,35,2,40,0,10,0
0,7,0,32,7,7,3,0,9,20,45,3,5,26,0,0,0,9,7,7,16,0,20,10,0,6,0,6,4,164,0,0,6,0,0,0,36,2,46,5,10,0
0,7,0,20,7,7,3,0,8,21,43,3,13,24,0,0,0,3,7,7,13,0,15,11,0,6,0,6,4,163,0,0,6,0,0,0,36,2,46,5,10,0
0,7,0,20,4,7,3,0,8,5,36,44,13,23,0,2,7,6,7,7,13,0,20,9,8,0,0,6,4,165,0,0,6,0,0,0,36,2,47,5,10,0
0,7,5,3,0,7,3,0,2,5,36,44,17,23,0,2,7,9,7,2,13,0,20,9,8,0,0,6,4,154,0,0,6,0,0,0,36,0,47,5,10,0
0,7,11,3,0,7,3,4,0,5,33,48,7,23,0,5,0,9,7,2,13,0,29,12,8,0,0,6,4,152,0,0,6,0,0,0,37,0,47,5,10,0
0,7,11,3,3,7,3,4,5,5,35,49,7,23,0,5,15,9,7,2,18,0,62,12,8,0,0,6,4,109,0,0,6,0,0,0,37,0,49,5,10,0
0,14,11,0,0,4,0,4,15,5,32,51,10,14,0,5,15,6,7,2,18,0,53,16,8,0,0,6,4,109,0,0,6,0,0,0,7,43,49,0,10,0
0,14,11,39,1,4,0,4,15,0,39,51,12,14,0,5,4,6,0,2,22,0,55,15,8,0,0,6,6,109,0,0,0,0,0,0,7,43,49,0,2,0
